,address,checkins,city,country,created,icon,id,latitude,longitude,title,type,updated
1345,Леонтьевский пер. 23К1,3,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3367,55.761523,37.60637,Friendly Bar,3,1431718591.0
1349,Гагаринский пер. 15а,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3371,55.744586,37.59595,La Parrilla,3,1348492362.0
1351,Мясницкая К2,31,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3373,55.75902,37.630163,Две палочки,3,1525993280.0
1352,Ореховый б-р 15,4,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3374,55.612777,37.719976,Империя сласти,3,1483539510.0
1363,Шоссейная 66,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3385,55.689654,37.728613,7 красавиц,3,1448043307.0
1373,Ленинградский просп. 30,6,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3395,55.78487,37.570743,Трахтенберг,3,1424423044.0
1374,Сергея Макеева 8а,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3396,55.762232,37.553792,Казус конус,3,1330173927.0
1375,Ленинградский просп. 62,7,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3397,55.801045,37.532466,Кофейня на Ленинградском,3,1520794208.0
1376,Красная Пресня 1К5,31,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3398,55.760489,37.576533,Шеш-Беш,3,1482134374.0
1377,Якиманская наб. 4К1,31,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3399,55.74001,37.612425,Bon,3,1470660296.0
1378,Климентовский пер. 10,49,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3400,55.741039,37.627827,Шоколадница,3,1516857574.0
1384,Ленинский просп. 25,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3406,55.717198,37.595048,Дим Сим,3,1337619253.0
1397,Б. пл. 7К2,5,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3419,55.772578,37.637775,Караоке на Сухаревке,3,1429453859.0
1398,Ладожская 4К6,43,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3420,55.771347,37.681101,Шоколадница,3,1526574341.0
1401,Краснопролетарская 14К2,5,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3423,55.776583,37.607808,Чемпион,3,1457443068.0
1402,Камергерский пер. 6,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3424,55.760256,37.614945,Сено,3,1341334455.0
1403,Б. 56 ,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3425,55.747379,37.645511,Дурдин,3,
1404,Профсоюзная 61,3,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3426,55.684691,37.571,5 оборотов,3,1515948140.0
1405,Б.Патриарший пер. 7К1,87,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3427,55.763513,37.593336,Павильон,3,1472903372.0
1406,Мосфильмовская 8,133,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3428,55.724642,37.530558,Bellagio,3,1529606204.0
1407,Б.Якиманка 58К2,102,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3429,55.730542,37.611667,Шоколадница,3,1518296700.0
1408,Лазаревский пер. 2,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3430,55.790666,37.610184,Estakada.ru,3,1317842313.0
1409,Варшавское ш. 87,32,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3431,55.652679,37.620411,Шоколадница,3,1502983270.0
1410,Солянка 1К2,12,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3432,55.75402,37.639294,Шоколадница,3,1481569087.0
1411,Пушечная 7К5,8,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3433,55.761431,37.62286,Шоколадница,3,1492399543.0
1412,Маршала Катукова 8,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3434,55.809575,37.402327,Disco,3,1355584970.0
1413,Академика Королева 19а,128,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3435,55.8204,37.604574,Твин Пигс,3,1523815031.0
1415,Конюшковская 31К3,27,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3437,55.759957,37.578343,Сим-Сим,3,1480846625.0
1416,Спартаковская 11,13,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3438,55.772168,37.672801,Разгуляй,3,1513095301.0
1418,Козицкий пер. 2К12,91,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3440,55.764212,37.608226,Бирхаус,3,1529766985.0
1420,Н.Арбат 19,204,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3442,55.751918,37.587951,Весна,3,1527611809.0
1422,Молодогвардейская 28К1,56,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3444,55.734243,37.418003,Трын-трава,3,1529202233.0
1425,М.Пироговская 1К6,6,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3447,55.732337,37.576259,Факультет,3,1397716112.0
1431,3-й Крутицкий пер. 13,27,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3453,55.730679,37.663499,Джорджия,3,1528812012.0
1432,Краснопресненская наб. ,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3454,55.753559,37.609218,Дельфин,3,
1434,Красная пл. 3,162,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3456,55.754723,37.621476,Bosco Bar,3,1525683581.0
1441,Енисейская 5К2,42,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3463,55.858902,37.659628,Пронто,3,1513535984.0
1445,Краснопрудная 22К24,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3467,55.778279,37.665578,Сухой закон,3,1349555001.0
1446,Б. 15 ,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3468,55.747385,37.645501,Сухой закон,3,
1448,Селезневская 15К2,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3470,55.781226,37.606829,Трактир на Селезневке,3,1307367334.0
1450,Адмирала Макарова 45,6,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3472,55.839001,37.485592,Кружка,3,1478453294.0
1451,Ладожская 5,14,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3473,55.771636,37.682583,Кружка,3,1493714954.0
1454,3-я ул. Ямского поля 2К7,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3476,55.782517,37.582152,Боу-бол,3,1355134265.0
1455,Ленинградский просп. 66,4,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3477,55.802887,37.525482,Большие города,3,1496823043.0
1456,В.Радищевская 9а,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3478,55.744389,37.649858,Берлога,3,1348834623.0
1457,28-й км Дмитровского ш ,4,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3479,55.574157,37.682709,Буревестник,3,1469234953.0
1458,Радио 10,11,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3480,55.763153,37.677885,Восточная ночь,3,1528565464.0
1459,Ленинский просп. 37,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3481,55.710772,37.586217,Giardino Italiano,3,1337593979.0
1460,Сергия Радонежского 5К2,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3482,55.747196,37.674081,Сацебело,3,1351323762.0
1463,Ленинградский просп. 78,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3485,55.806312,37.512169,Алабама,3,1382456368.0
1467,Литовский б-р 4,9,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3489,55.609497,37.526681,Авиньон,3,1522052495.0
1468,Луговой пр. 2,2,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3490,55.651181,37.750873,Айша,3,1408033020.0
1469,Кожевническая 7К1,77,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3491,55.730177,37.645339,Дубинин,3,1523048153.0
1476,просп. Мира 26К7,30,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3498,55.777277,37.635655,Cocon Home,3,1432764818.0
1478,Пожарский пер. 15,2,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3500,55.741617,37.600711,La Grotta,3,1396964276.0
1481,Бакунинская 26К30,5,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3503,55.774593,37.684887,Баш на Баш,3,1458970130.0
1482,Мичуринский просп. 4К1,28,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3504,55.683798,37.468578,Люкс,3,1502545381.0
1484,Таганская 29К1,3,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3506,55.739691,37.667519,Мистер Манки,3,1374941895.0
1486,М.Палашевский пер. 6,19,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3508,55.765194,37.60271,Виносыр,3,1414085018.0
1488,Южнопортовая 22К10,17,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3510,55.705265,37.688845,Кружка,3,1510343007.0
1497,Рублевское ш. 48К1,19,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3519,55.753787,37.406432,Делишес,3,1477164705.0
1498,Тверской б-р 15К2,101,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3520,55.760626,37.600271,Недальний Восток,3,1527876012.0
1499,Старосадский пер. 5,38,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3521,55.757526,37.640417,Запасник,3,1460749774.0
1500,Комсомольская пл. 6К1,13,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3522,55.775879,37.660386,Суши-мания,3,1502559467.0
1502,Пушкинская пл. 2,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3524,55.766212,37.607529,У Лукоморья,3,1389034745.0
1503,Веерная 30К2,7,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3525,55.709774,37.478195,Суши-мания,3,1441459579.0
1505,Б.Спасоглинищевский пер. 9К16,16,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3527,55.754441,37.636859,Виаджио Неаполь,3,1429181196.0
1506,просп. Мира К18,11,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3528,55.776127,37.633482,Владикавказ,3,1528579137.0
1515,Цветной б-р 17,12,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3537,55.771646,37.620465,Pizza Hut,3,1513538463.0
1516,Живописная 21К5,22,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3538,55.792432,37.449763,Стадиум,3,1515924336.0
1517,Никольская 4К5,4,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3539,55.755829,37.621009,Синема-бар,3,1377291644.0
1518,Мясницкая 17К1,3,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3540,55.763498,37.635463,Рахат-лукум,3,1404487396.0
1519,3-я Песчаная 1К2,3,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3541,55.793895,37.518219,Подполье,3,1348591592.0
1520,Маросейка 6К1,2,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3542,55.757465,37.634753,Дерево какао,3,1521573028.0
1521,Сретенка 15,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3543,55.76919,37.631847,Ресторан при гостинице «Сретенская»,3,1348833489.0
1522,Б.Никитская 23К11,29,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3544,55.757257,37.599297,Кофе Хауз,3,1488628285.0
1524,Пушкинская пл. 5,2,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3546,55.766268,37.605382,Бенихана,3,1354304898.0
1527,Б.Дорогомиловская 4,20,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3549,55.745985,37.570438,Ривьера,3,1524595656.0
1530,Садовая-Самотечная 13,8,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3552,55.774173,37.617928,Bookафе,3,1434577300.0
1533,Щелковское ш. 9,6,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3555,55.805639,37.758922,Лемончелло,3,1396715812.0
1537,М.Дмитровка 11,91,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3559,55.768876,37.60536,Golden Apple,3,1525590616.0
1538,Люблинская 96,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3560,55.657164,37.739533,П-кафе,3,1350768878.0
1539,Волгоградский просп. 102,21,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3561,55.703702,37.773628,Зеравшан,3,1457181245.0
1540,Ленинский просп. 38,11,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3562,55.704722,37.57144,Спутник,3,1516876605.0
1542,Удальцова 40,24,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3564,55.683869,37.493281,Il Patio,3,1522788781.0
1544,Касаткина 8,3,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3566,55.824556,37.656829,Калитники,3,1352869951.0
1546,Расплетина 2,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3568,55.78891,37.480552,Ясмин,3,1461619595.0
1556,Б.Ордынка 7,46,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3578,55.744627,37.625007,Los Banditos,3,1523531603.0
1557,Кутузовский просп. 71,75,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3579,55.723825,37.452354,China Dream,3,1518905036.0
1571,Ладожская 1К2,25,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3593,55.771575,37.681942,Пьяный дятел,3,1513199155.0
1572,Правды 21К1,27,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3594,55.788355,37.580177,Porto Maltese,3,1523448305.0
1574,Волгоградский просп. 73К1,17,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3596,55.709967,37.74419,Пино-пицца,3,1495101910.0
1575,Ленинский просп. 113К1,5,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3597,55.655798,37.498537,Разговор о городе,3,1395996375.0
1581,Б.Дмитровка 15,3,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3603,55.762424,37.611778,Служебный вход,3,1375555989.0
1583,Ленинский просп. 15а,17,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3605,55.720312,37.599624,Cafe15,3,1523984900.0
1584,Сумской пр. 2б,4,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3606,55.633744,37.61344,Домашний очаг,3,1473982107.0
1586,Новослободская 11,4,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3608,55.780238,37.599642,Мускат,3,1430251320.0
1588,Садовая-Самотечная 18К1,35,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3610,55.77315,37.618785,Маркет,3,1511104495.0
1589,Ленинградский просп. 36,4,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3611,55.787563,37.566417,Джага,3,1518803906.0
1590,Гарибальди 25К1,13,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3612,55.670508,37.556244,Кружка,3,1402142064.0
1591,Ниж.Сусальный пер. 5К1,8,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3613,55.76129,37.663068,Кружка,3,1409345414.0
1595,5-й Войковский пр. 5К1,5,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3617,55.820374,37.488395,Лесное,3,1512141120.0
1603,Генерала Белобородова 23,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3625,55.834264,37.358274,Рамзай,3,1353573611.0
1604,Арбат 38К1,44,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3626,55.748594,37.588032,Шашлык-машлык,3,1494770676.0
1605,Неглинная 29К14,65,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3627,55.766861,37.620955,Белое солнце пустыни,3,1526584478.0
1606,Б.Спасская 15,65,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3628,55.774345,37.639671,Сирена,3,1527272709.0
1610,Поварская 52,51,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3632,55.75787,37.586015,Каретный двор,3,1519992566.0
1613,Профсоюзная 152а,29,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3635,55.623082,37.50372,Жемчужина Востока,3,1488372892.0
1616,М.Татарский пер. 8К1,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3638,55.738084,37.631954,Идель,3,1344002958.0
1617,Кедрова 8К2,8,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3639,55.684828,37.566719,Запорожская сечь,3,1512902709.0
1622,Садово-Самотечная 15К1,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3644,55.774269,37.618476,Чио Чио Сан,3,
1624,Мичуринский просп. 8,175,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3646,55.705691,37.510403,Дурдин,3,1521912397.0
1626,Рублевское ш. 42К1,52,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3648,55.75094,37.412537,Fashion Cafe,3,1515757694.0
1627,Петровка 26К8,5,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3649,55.765564,37.618129,Улица ОГИ,3,1328907649.0
1629,Ленинградский просп. 37К12,3,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3651,55.789684,37.546102,Елки-палки,3,1425406067.0
1634,просп. Мира 39К2,14,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3656,55.781129,37.631874,Елки-палки,3,1437832507.0
1635,пл. Рогожской заставы 1,15,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3657,55.747804,37.681842,Елки-палки,3,1443621459.0
1643,Б.Садовая 10,12,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3665,55.766944,37.592862,302-бис,3,1511037956.0
1644,Сретенка 22К1,320,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3666,55.769524,37.632605,Simple Pleasures,3,1522259318.0
1649,Походный пр. 4К1,7,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3671,55.833789,37.409388,Домик удачи,3,1424934782.0
1652,Дежнева пр. 23,5,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3674,55.869688,37.637219,Норд,3,1348998280.0
1653,Энергетическая 22,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3675,55.756406,37.715561,Ока 2000,3,1338186400.0
1654,Столовый пер. 11,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3676,55.756797,37.592869,Охотничий домик,3,1340880631.0
1657,Шаболовка 10К1,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3679,55.723541,37.610427,Benvenuti,3,1346685738.0
1658,Покровка 4,4,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3680,55.758668,37.641599,City Pizza,3,1503446260.0
1659,Козицкий пер. К2,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3681,55.764212,37.608126,Gold,3,1333948923.0
1676,Вольная 19,4,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3698,55.776917,37.731119,Инжир,3,1510917571.0
1680,В.Первомайская 37,3,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3702,55.799598,37.791325,Лола,3,1425037731.0
1684,Пятницкое ш. К1а,17,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3706,55.835493,37.387137,Любить по-русски,3,1511628245.0
1690,Чаянова 22,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3712,55.777869,37.598749,Stereo,3,1308429861.0
1691,Кржижановского 20К30,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3713,55.678996,37.572364,Факультет,3,1346152210.0
1698,Б.Якиманка 24,4,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3720,55.737542,37.612434,Ассамблея,3,1380992880.0
1701,Керченская 1б,19,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3723,55.654813,37.583356,Корабль,3,1504212472.0
1702,Ярцевская 25а,125,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3724,55.740999,37.415505,Нияма,3,1525525198.0
1718,Сергия Радонежского 5К2,5,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3740,55.747196,37.673981,Вах-вах сацебела,3,1442863736.0
1719,Юбилейный просп. 3К1а,14,155.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3741,55.886064,37.421731,Салют,3,1432384895.0
1720,Школьная 11К3,8,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3742,55.745721,37.670559,Сан-Диего,3,1529053055.0
1721,Маршала Чуйкова 1,17,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3743,55.704859,37.764752,Штаб,3,1496436217.0
1722,Театральный пр. 1К4,2,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3744,55.758317,37.621516,Шаляпин,3,1516388559.0
1733,Краснопресненская наб. 16К1,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3755,55.748275,37.543934,Три товарища,3,1349250099.0
1734,Ленинградский просп. 48,16,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3756,55.796283,37.543255,Кафеман,3,1494235301.0
1735,Николоямская 40К22,7,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3757,55.747029,37.659344,Югос,3,1437085362.0
1736,Остоженка 25,6,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3758,55.739752,37.597495,Шаляпин,3,1399893238.0
1737,Гоголевский б-р 14,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3759,55.748083,37.600576,Шатранж,3,
1738,Садовая-Самотечная 5,2,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3760,55.774148,37.615318,Шантимэль,3,1415799523.0
1739,Ленинский просп. 146,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3761,55.657527,37.497676,Японский пейзаж,3,1352250658.0
1741,Тверская 10,2,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3763,55.762895,37.608383,Мангал,3,1482076320.0
1742,Столешников пер. 6К1,23,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3764,55.76212,37.612591,Bianco,3,1426369192.0
1750,Алтуфьевское ш. 89,14,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3772,55.894611,37.585553,Мой дворик,3,1461179512.0
1752,Ленинский просп. 146,14,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3774,55.657484,37.497651,Китайский ресторан,3,1527195276.0
1753,Беговая 28,3,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3775,55.781423,37.560754,Ки-ка-ку,3,1373989558.0
1754,Олимпийский просп. 18К1,5,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3776,55.784977,37.624394,Венское кафе,3,1499261773.0
1756,Марксистская 34К7,3,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3778,55.734623,37.664734,Prime Star,3,1354569140.0
1767,пл. Киевского Вокзала 2,104,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3789,55.744527,37.566285,World Fashion Cafe,3,1515075817.0
1769,Б.Грузинская 2К12,114,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3791,55.761203,37.579448,Шоколадница,3,1529684768.0
1781,Пятницкое ш. 29К1,4,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3803,55.850368,37.364149,Бавария,3,1389719346.0
1787,Рублевское ш. 52а,34,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3809,55.755591,37.40239,De Fleur,3,1484000315.0
1796,Пролетарский просп. 19К1,22,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3818,55.641204,37.656182,Хмельная,3,1400965917.0
1797,Новослободская 46,4,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3819,55.785792,37.595609,Хмельная,3,1444656228.0
1798,Радио 22,8,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3820,55.762596,37.682494,Три сестры,3,1371119415.0
1799,Авиаконструктора Миля 3,14,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3821,55.687594,37.852814,Старый замок,3,1527981074.0
0,Космодамианская наб. 52К6,366,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3822,55.733285,37.644329,City Space Bar & Lounge,3,1526488420.0
4,Новокосинская 8К2,8,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3826,55.733523,37.856686,Мой дворик,3,1437754995.0
5,Красина 21,52,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3827,55.768648,37.586015,China Club,3,1527178008.0
9,Маршала Жукова просп. 31К2,64,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3831,55.775069,37.478944,McDonald`s,3,1525823083.0
10,Калошин пер. 4К1,27,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3832,55.747885,37.592536,Secret Place,3,1491939706.0
11,Аэропорт «Внуково» ,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3833,55.753559,37.609218,Шоколадница,3,1302028554.0
16,Неглинная 4,72,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3838,55.760064,37.621548,Арарат,3,1482811517.0
17,Покровка 17К1,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3839,55.759653,37.645308,Ялав,3,1345492458.0
18,Б.Пироговская 37К43,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3840,55.728707,37.564478,Maison Elitaire,3,1353016418.0
20,Выборгская 16К1,2,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3842,55.834244,37.49488,Эллеон,3,1501659337.0
29,Спиридоновка 25К20,6,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3851,55.762718,37.58911,Da Giacomo,3,1414937818.0
34,М.Лубянка 16К1,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3856,55.764263,37.631146,Портофино,3,1329001832.0
35,Никольская 4К5,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3857,55.755829,37.620909,Норма,3,1349872945.0
36,Кутузовский просп. 17,5,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3858,55.746973,37.556801,Наша пицца,3,1443846044.0
41,Зацепский вал 6К13,5,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3863,55.732944,37.639419,Пивная штольня,3,1414694247.0
42,Тимирязевская 38К25,4,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3864,55.8235,37.559101,Поляна,3,1472284460.0
43,Спартаковская 17К45,2,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3865,55.772993,37.676529,Пицца и паста,3,1331118245.0
45,Краснопресненская наб. 12,1,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3867,55.75528,37.556638,Ю-Ден,3,1418817228.0
47,Хорошевское ш. 23а,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3869,55.776725,37.5289,Этажерка,3,1355299991.0
48,Вишневая 13,25,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3870,55.834871,37.447013,Эрмитаж,3,1527022872.0
49,Неглинная 4,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3871,55.760114,37.621498,Эноки,3,
50,Садовая-Кудринская 7К1,2,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3872,55.761335,37.585678,Hediard,3,1350415037.0
65,Арбат 9К1,3,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3887,55.751477,37.598111,Увага,3,1513186224.0
66,Ниж.Радищевская 10К1,0,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3888,55.742438,37.652149,Уголок Востока,3,
68,Остоженка 27К2,5,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3890,55.739058,37.597131,Жеральдин,3,1512919249.0
77,Шмитовский пр. 3,3,1.0,1,1280742078,https://vk.com/images/places/restaraunt.png,3899,55.758336,37.555773,Золотой Остап,3,1381328870.0
